"automated_textmining","coexpression","combined_score","database_annotated","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.298","0.635","0.736","0.0","0.053","0.0","0.0","interacts with","MMRN2 (interacts with) ROBO4","0.0","9606.ENSP00000361097","9606.ENSP00000304945","0.0","false","interacts with","MMRN2 (interacts with) ROBO4"
"0.916","0.0","0.991","0.9","0.0","0.0","0.0","interacts with","MTHFR (interacts with) TYMS","0.061","9606.ENSP00000365770","9606.ENSP00000315644","0.0","false","interacts with","MTHFR (interacts with) TYMS"
"0.932","0.045","0.958","0.4","0.0","0.0","0.0","interacts with","MYC (interacts with) SOX2","0.0","9606.ENSP00000478887","9606.ENSP00000323588","0.0","false","interacts with","MYC (interacts with) SOX2"
"0.699","0.091","0.715","0.0","0.0","0.0","0.0","interacts with","MYC (interacts with) PTGS2","0.0","9606.ENSP00000478887","9606.ENSP00000356438","0.0","false","interacts with","MYC (interacts with) PTGS2"
"0.87","0.044","0.908","0.0","0.317","0.0","0.0","interacts with","MYC (interacts with) PTEN","0.0","9606.ENSP00000478887","9606.ENSP00000361021","0.0","false","interacts with","MYC (interacts with) PTEN"
"0.677","0.056","0.837","0.5","0.061","0.0","0.0","interacts with","MYC (interacts with) RUNX3","0.0","9606.ENSP00000478887","9606.ENSP00000382800","0.0","false","interacts with","MYC (interacts with) RUNX3"
"0.832","0.084","0.938","0.5","0.292","0.0","0.0","interacts with","MYC (interacts with) TFAP2A","0.0","9606.ENSP00000478887","9606.ENSP00000501092","0.0","false","interacts with","MYC (interacts with) TFAP2A"
"0.915","0.056","0.997","0.9","0.742","0.0","0.0","interacts with","NEDD4L (interacts with) SCNN1G","0.0","9606.ENSP00000383199","9606.ENSP00000300061","0.0","false","interacts with","NEDD4L (interacts with) SCNN1G"
"0.098","0.0","0.916","0.9","0.146","0.0","0.0","interacts with","NEDD4L (interacts with) SFN","0.0","9606.ENSP00000383199","9606.ENSP00000340989","0.0","false","interacts with","NEDD4L (interacts with) SFN"
"0.696","0.818","0.942","0.0","0.0","0.0","0.0","interacts with","NEK2 (interacts with) TPX2","0.0","9606.ENSP00000355966","9606.ENSP00000300403","0.0","false","interacts with","NEK2 (interacts with) TPX2"
"0.571","0.653","0.923","0.5","0.093","0.0","0.0","interacts with","NEK2 (interacts with) UBE2C","0.0","9606.ENSP00000355966","9606.ENSP00000348838","0.0","false","interacts with","NEK2 (interacts with) UBE2C"
"0.447","0.521","0.724","0.0","0.0","0.0","0.0","interacts with","NEK2 (interacts with) RRM2","0.0","9606.ENSP00000355966","9606.ENSP00000353770","0.0","false","interacts with","NEK2 (interacts with) RRM2"
"0.662","0.39","0.785","0.0","0.0","0.0","0.0","interacts with","NEK2 (interacts with) ZWINT","0.0","9606.ENSP00000355966","9606.ENSP00000363055","0.0","false","interacts with","NEK2 (interacts with) ZWINT"
"0.258","0.8","0.845","0.0","0.0","0.0","0.597","interacts with","NEK2 (interacts with) TTK","0.0","9606.ENSP00000355966","9606.ENSP00000358813","0.0","false","interacts with","NEK2 (interacts with) TTK"
"0.435","0.838","0.905","0.0","0.0","0.0","0.0","interacts with","NEK2 (interacts with) NUSAP1","0.0","9606.ENSP00000355966","9606.ENSP00000499238","0.0","false","interacts with","NEK2 (interacts with) NUSAP1"
"0.685","0.78","0.928","0.0","0.0","0.0","0.0","interacts with","NEK2 (interacts with) TOP2A","0.0","9606.ENSP00000355966","9606.ENSP00000411532","0.0","false","interacts with","NEK2 (interacts with) TOP2A"
"0.402","0.048","0.757","0.0","0.607","0.0","0.0","interacts with","NFIB (interacts with) SOX2","0.0","9606.ENSP00000370340","9606.ENSP00000323588","0.0","false","interacts with","NFIB (interacts with) SOX2"
"0.449","0.883","0.933","0.0","0.0","0.0","0.0","interacts with","NKG7 (interacts with) PRF1","0.0","9606.ENSP00000221978","9606.ENSP00000398568","0.0","false","interacts with","NKG7 (interacts with) PRF1"
"0.923","0.0","0.923","0.0","0.0","0.0","0.0","interacts with","NOS1 (interacts with) XDH","0.0","9606.ENSP00000477999","9606.ENSP00000368727","0.0","false","interacts with","NOS1 (interacts with) XDH"
"0.41","0.638","0.782","0.0","0.0","0.0","0.942","interacts with","NR4A1 (interacts with) NR4A2","0.0","9606.ENSP00000440864","9606.ENSP00000344479","0.062","false","interacts with","NR4A1 (interacts with) NR4A2"
"0.127","0.79","0.817","0.0","0.0","0.0","0.905","interacts with","NR4A1 (interacts with) NR4A3","0.0","9606.ENSP00000440864","9606.ENSP00000482027","0.083","false","interacts with","NR4A1 (interacts with) NR4A3"
"0.748","0.0","0.748","0.0","0.0","0.0","0.0","interacts with","NR4A2 (interacts with) SNCA","0.0","9606.ENSP00000344479","9606.ENSP00000500990","0.0","false","interacts with","NR4A2 (interacts with) SNCA"
"0.42","0.737","0.842","0.0","0.0","0.0","0.95","interacts with","NR4A2 (interacts with) NR4A3","0.0","9606.ENSP00000344479","9606.ENSP00000482027","0.051","false","interacts with","NR4A2 (interacts with) NR4A3"
"0.588","0.801","0.914","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) PCLAF","0.0","9606.ENSP00000499238","9606.ENSP00000300035","0.0","false","interacts with","NUSAP1 (interacts with) PCLAF"
"0.768","0.852","0.964","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) TPX2","0.0","9606.ENSP00000499238","9606.ENSP00000300403","0.0","false","interacts with","NUSAP1 (interacts with) TPX2"
"0.586","0.78","0.905","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) TYMS","0.0","9606.ENSP00000499238","9606.ENSP00000315644","0.0","false","interacts with","NUSAP1 (interacts with) TYMS"
"0.755","0.861","0.964","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) UBE2C","0.0","9606.ENSP00000499238","9606.ENSP00000348838","0.0","false","interacts with","NUSAP1 (interacts with) UBE2C"
"0.747","0.815","0.951","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) RRM2","0.0","9606.ENSP00000499238","9606.ENSP00000353770","0.0","false","interacts with","NUSAP1 (interacts with) RRM2"
"0.507","0.856","0.926","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) TTK","0.0","9606.ENSP00000499238","9606.ENSP00000358813","0.0","false","interacts with","NUSAP1 (interacts with) TTK"
"0.58","0.778","0.902","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) ZWINT","0.0","9606.ENSP00000499238","9606.ENSP00000363055","0.0","false","interacts with","NUSAP1 (interacts with) ZWINT"
"0.795","0.999","0.999","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) TOP2A","0.0","9606.ENSP00000499238","9606.ENSP00000411532","0.0","false","interacts with","NUSAP1 (interacts with) TOP2A"
"0.495","0.519","0.747","0.0","0.0","0.0","0.0","interacts with","NUSAP1 (interacts with) TK1","0.0","9606.ENSP00000499238","9606.ENSP00000468425","0.0","false","interacts with","NUSAP1 (interacts with) TK1"
"0.457","0.512","0.724","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) TPX2","0.0","9606.ENSP00000300035","9606.ENSP00000300403","0.0","false","interacts with","PCLAF (interacts with) TPX2"
"0.34","0.688","0.785","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) UBE2T","0.0","9606.ENSP00000300035","9606.ENSP00000494957","0.0","false","interacts with","PCLAF (interacts with) UBE2T"
"0.291","0.743","0.81","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) TTK","0.0","9606.ENSP00000300035","9606.ENSP00000358813","0.0","false","interacts with","PCLAF (interacts with) TTK"
"0.465","0.677","0.82","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) TK1","0.0","9606.ENSP00000300035","9606.ENSP00000468425","0.0","false","interacts with","PCLAF (interacts with) TK1"
"0.392","0.569","0.854","0.0","0.488","0.0","0.0","interacts with","PCLAF (interacts with) UHRF1","0.0","9606.ENSP00000300035","9606.ENSP00000479617","0.0","false","interacts with","PCLAF (interacts with) UHRF1"
"0.349","0.793","0.859","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) TYMS","0.0","9606.ENSP00000300035","9606.ENSP00000315644","0.0","false","interacts with","PCLAF (interacts with) TYMS"
"0.519","0.814","0.907","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) RRM2","0.0","9606.ENSP00000300035","9606.ENSP00000353770","0.0","false","interacts with","PCLAF (interacts with) RRM2"
"0.615","0.785","0.913","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) ZWINT","0.0","9606.ENSP00000300035","9606.ENSP00000363055","0.0","false","interacts with","PCLAF (interacts with) ZWINT"
"0.545","0.832","0.92","0.0","0.0","0.0","0.0","interacts with","PCLAF (interacts with) TOP2A","0.0","9606.ENSP00000300035","9606.ENSP00000411532","0.0","false","interacts with","PCLAF (interacts with) TOP2A"
"0.629","0.783","0.938","0.0","0.292","0.0","0.0","interacts with","PCLAF (interacts with) UBE2C","0.0","9606.ENSP00000300035","9606.ENSP00000348838","0.0","false","interacts with","PCLAF (interacts with) UBE2C"
"0.884","0.324","0.918","0.0","0.0","0.0","0.0","interacts with","PECAM1 (interacts with) VWF","0.0","9606.ENSP00000457421","9606.ENSP00000261405","0.0","false","interacts with","PECAM1 (interacts with) VWF"
"0.954","0.098","0.959","0.0","0.091","0.0","0.0","interacts with","PECAM1 (interacts with) SELE","0.0","9606.ENSP00000457421","9606.ENSP00000331736","0.0","false","interacts with","PECAM1 (interacts with) SELE"
"0.619","0.563","0.827","0.0","0.045","0.0","0.0","interacts with","PECAM1 (interacts with) TIE1","0.0","9606.ENSP00000457421","9606.ENSP00000361554","0.0","false","interacts with","PECAM1 (interacts with) TIE1"
"0.794","0.262","0.842","0.0","0.045","0.0","0.0","interacts with","PECAM1 (interacts with) TEK","0.0","9606.ENSP00000457421","9606.ENSP00000369375","0.0","false","interacts with","PECAM1 (interacts with) TEK"
"0.171","0.054","0.724","0.676","0.0","0.0","0.0","interacts with","PIP5K1B (interacts with) PLCB4","0.0","9606.ENSP00000265382","9606.ENSP00000367762","0.0","false","interacts with","PIP5K1B (interacts with) PLCB4"
"0.163","0.063","0.917","0.9","0.069","0.0","0.0","interacts with","PIP5K1B (interacts with) PTEN","0.0","9606.ENSP00000265382","9606.ENSP00000361021","0.0","false","interacts with","PIP5K1B (interacts with) PTEN"
"0.391","0.072","0.701","0.5","0.067","0.0","0.0","interacts with","PITX2 (interacts with) TFAP2A","0.0","9606.ENSP00000495061","9606.ENSP00000501092","0.0","false","interacts with","PITX2 (interacts with) TFAP2A"
"0.312","0.0","0.748","0.65","0.0","0.0","0.0","interacts with","PLA2G1B (interacts with) PTGS2","0.0","9606.ENSP00000312286","9606.ENSP00000356438","0.0","false","interacts with","PLA2G1B (interacts with) PTGS2"
"0.814","0.0","0.814","0.0","0.0","0.0","0.0","interacts with","PLA2G1B (interacts with) PLA2G4A","0.0","9606.ENSP00000312286","9606.ENSP00000356436","0.0","false","interacts with","PLA2G1B (interacts with) PLA2G4A"
"0.812","0.214","0.962","0.65","0.0","0.0","0.0","interacts with","PLA2G4A (interacts with) PTGS2","0.0","9606.ENSP00000356436","9606.ENSP00000356438","0.363","false","interacts with","PLA2G4A (interacts with) PTGS2"
"0.163","0.067","0.915","0.9","0.0","0.0","0.0","interacts with","PLCB4 (interacts with) PTEN","0.0","9606.ENSP00000367762","9606.ENSP00000361021","0.0","false","interacts with","PLCB4 (interacts with) PTEN"
"0.301","0.075","0.929","0.9","0.0","0.0","0.0","interacts with","PLPP2 (interacts with) UGT8","0.0","9606.ENSP00000329697","9606.ENSP00000311648","0.0","false","interacts with","PLPP2 (interacts with) UGT8"
"0.657","0.049","0.964","0.9","0.0","0.0","0.0","interacts with","PLPP2 (interacts with) SGPP2","0.0","9606.ENSP00000329697","9606.ENSP00000315137","0.0","false","interacts with","PLPP2 (interacts with) SGPP2"
"0.759","0.099","0.773","0.0","0.0","0.0","0.0","interacts with","PPBP (interacts with) VWF","0.0","9606.ENSP00000296028","9606.ENSP00000261405","0.0","false","interacts with","PPBP (interacts with) VWF"
"0.807","0.138","0.826","0.0","0.0","0.001","0.0","interacts with","PRF1 (interacts with) STX11","0.0","9606.ENSP00000398568","9606.ENSP00000356540","0.0","false","interacts with","PRF1 (interacts with) STX11"
"0.133","0.074","0.823","0.0","0.797","0.0","0.0","interacts with","PRKCI (interacts with) RHOJ","0.0","9606.ENSP00000295797","9606.ENSP00000316729","0.0","false","interacts with","PRKCI (interacts with) RHOJ"
"0.327","0.0","0.933","0.9","0.092","0.0","0.0","interacts with","PRKCI (interacts with) PTEN","0.0","9606.ENSP00000295797","9606.ENSP00000361021","0.0","false","interacts with","PRKCI (interacts with) PTEN"
"0.125","0.183","0.728","0.65","0.0","0.0","0.0","interacts with","PSMB5 (interacts with) SOD1","0.0","9606.ENSP00000355325","9606.ENSP00000270142","0.0","false","interacts with","PSMB5 (interacts with) SOD1"
"0.741","0.0","0.743","0.0","0.045","0.0","0.0","interacts with","PTEN (interacts with) SOX2","0.0","9606.ENSP00000361021","9606.ENSP00000323588","0.0","false","interacts with","PTEN (interacts with) SOX2"
"0.479","0.044","0.945","0.9","0.0","0.0","0.0","interacts with","PTGDS (interacts with) PTGS2","0.0","9606.ENSP00000360687","9606.ENSP00000356438","0.0","false","interacts with","PTGDS (interacts with) PTGS2"
"0.704","0.043","0.704","0.0","0.0","0.0","0.0","interacts with","PTGS2 (interacts with) XDH","0.0","9606.ENSP00000356438","9606.ENSP00000368727","0.0","false","interacts with","PTGS2 (interacts with) XDH"
"0.69","0.219","0.75","0.0","0.051","0.0","0.0","interacts with","PTPRB (interacts with) TIE1","0.0","9606.ENSP00000334928","9606.ENSP00000361554","0.0","false","interacts with","PTPRB (interacts with) TIE1"
"0.787","0.46","0.896","0.0","0.17","0.0","0.0","interacts with","PTPRB (interacts with) TEK","0.0","9606.ENSP00000334928","9606.ENSP00000369375","0.0","false","interacts with","PTPRB (interacts with) TEK"
"0.96","0.049","0.997","0.9","0.311","0.0","0.0","interacts with","RARA (interacts with) ZBTB16","0.0","9606.ENSP00000254066","9606.ENSP00000338157","0.0","false","interacts with","RARA (interacts with) ZBTB16"
"0.755","0.067","0.761","0.0","0.0","0.0","0.0","interacts with","RECK (interacts with) SPARC","0.0","9606.ENSP00000367202","9606.ENSP00000231061","0.0","false","interacts with","RECK (interacts with) SPARC"
"0.995","0.142","0.998","0.0","0.561","0.0","0.0","interacts with","ROBO4 (interacts with) SLIT2","0.0","9606.ENSP00000304945","9606.ENSP00000422591","0.0","false","interacts with","ROBO4 (interacts with) SLIT2"
"0.713","0.812","0.943","0.0","0.0","0.0","0.0","interacts with","RRM2 (interacts with) TPX2","0.0","9606.ENSP00000353770","9606.ENSP00000300403","0.0","false","interacts with","RRM2 (interacts with) TPX2"
"0.628","0.844","0.939","0.0","0.0","0.0","0.0","interacts with","RRM2 (interacts with) TYMS","0.0","9606.ENSP00000353770","9606.ENSP00000315644","0.0","false","interacts with","RRM2 (interacts with) TYMS"
"0.749","0.73","0.931","0.0","0.068","0.0","0.0","interacts with","RRM2 (interacts with) UBE2C","0.0","9606.ENSP00000353770","9606.ENSP00000348838","0.0","false","interacts with","RRM2 (interacts with) UBE2C"
"0.447","0.689","0.82","0.0","0.0","0.0","0.0","interacts with","RRM2 (interacts with) TTK","0.0","9606.ENSP00000353770","9606.ENSP00000358813","0.0","false","interacts with","RRM2 (interacts with) TTK"
"0.329","0.785","0.85","0.0","0.0","0.0","0.0","interacts with","RRM2 (interacts with) UHRF1","0.0","9606.ENSP00000353770","9606.ENSP00000479617","0.0","false","interacts with","RRM2 (interacts with) UHRF1"
"0.623","0.782","0.914","0.0","0.0","0.0","0.0","interacts with","RRM2 (interacts with) TK1","0.0","9606.ENSP00000353770","9606.ENSP00000468425","0.0","false","interacts with","RRM2 (interacts with) TK1"
"0.446","0.9","0.942","0.0","0.0","0.0","0.0","interacts with","RRM2 (interacts with) ZWINT","0.0","9606.ENSP00000353770","9606.ENSP00000363055","0.0","false","interacts with","RRM2 (interacts with) ZWINT"
"0.785","0.807","0.956","0.0","0.0","0.035","0.0","interacts with","RRM2 (interacts with) TOP2A","0.0","9606.ENSP00000353770","9606.ENSP00000411532","0.0","false","interacts with","RRM2 (interacts with) TOP2A"
"0.337","0.0","0.827","0.75","0.0","0.0","0.0","interacts with","RUNX3 (interacts with) SPP1","0.0","9606.ENSP00000382800","9606.ENSP00000378517","0.0","false","interacts with","RUNX3 (interacts with) SPP1"
"0.584","0.108","0.74","0.0","0.355","0.0","0.0","interacts with","S100A10 (interacts with) S100A3","0.0","9606.ENSP00000357801","9606.ENSP00000357702","0.0","false","interacts with","S100A10 (interacts with) S100A3"
"0.591","0.988","0.995","0.0","0.046","0.0","0.846","interacts with","S100A12 (interacts with) S100A8","0.0","9606.ENSP00000357726","9606.ENSP00000357721","0.0","false","interacts with","S100A12 (interacts with) S100A8"
"0.305","0.248","0.767","0.0","0.591","0.0","0.903","interacts with","S100A2 (interacts with) S100A3","0.0","9606.ENSP00000499289","9606.ENSP00000357702","0.0","false","interacts with","S100A2 (interacts with) S100A3"
"0.819","0.076","0.829","0.0","0.06","0.0","0.0","interacts with","SALL4 (interacts with) TBX3","0.0","9606.ENSP00000217086","9606.ENSP00000257566","0.0","false","interacts with","SALL4 (interacts with) TBX3"
"0.901","0.145","0.983","0.8","0.141","0.0","0.0","interacts with","SALL4 (interacts with) SOX2","0.0","9606.ENSP00000217086","9606.ENSP00000323588","0.0","false","interacts with","SALL4 (interacts with) SOX2"
"0.752","0.0","0.752","0.0","0.0","0.0","0.0","interacts with","SCEL (interacts with) SULF1","0.0","9606.ENSP00000302579","9606.ENSP00000260128","0.0","false","interacts with","SCEL (interacts with) SULF1"
"0.72","0.443","0.837","0.0","0.0","0.0","0.0","interacts with","SCGB1A1 (interacts with) SFTPD","0.0","9606.ENSP00000278282","9606.ENSP00000361366","0.0","false","interacts with","SCGB1A1 (interacts with) SFTPD"
