ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
213236_at	2.17e-07	2.35e-09	6.6479374	11.097967	1.13104596	SASH1	SAM and SH3 domain containing 1
202973_x_at	2.18e-07	2.36e-09	6.6462827	11.090706	0.83365887	FAM13A	family with sequence similarity 13 member A
219569_s_at	2.19e-07	2.39e-09	6.6437699	11.079681	0.5208739	SLC35G2	solute carrier family 35 member G2
201242_s_at	2.30e-07	2.52e-09	-6.6322492	11.029151	-1.29098394	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
218313_s_at	2.36e-07	2.59e-09	-6.6258837	11.001244	-0.97227135	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7
219093_at	2.52e-07	2.78e-09	6.6101945	10.932498	1.41586634	PID1	phosphotyrosine interaction domain containing 1
208869_s_at	2.63e-07	2.91e-09	6.6000674	10.888151	0.56583325	GABARAPL1	GABA type A receptor associated protein like 1
209086_x_at	2.63e-07	2.93e-09	6.5988181	10.882682	0.97977227	MIR6756///MCAM	microRNA 6756///melanoma cell adhesion molecule
204419_x_at	2.69e-07	3.00e-09	6.593656	10.860088	1.71420051	HBG2///HBG1	hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
203316_s_at	2.73e-07	3.07e-09	-6.5888137	10.838898	-0.65484738	SNRPE	small nuclear ribonucleoprotein polypeptide E
209513_s_at	2.77e-07	3.12e-09	6.5846744	10.820789	1.42320989	HSDL2	hydroxysteroid dehydrogenase like 2
209184_s_at	2.81e-07	3.18e-09	6.5809203	10.804367	0.58897628	IRS2	insulin receptor substrate 2
205022_s_at	2.81e-07	3.19e-09	6.579936	10.800062	1.62152821	FOXN3	forkhead box N3
221479_s_at	2.90e-07	3.30e-09	6.5722889	10.766624	0.57909878	BNIP3L	BCL2 interacting protein 3 like
204154_at	2.96e-07	3.39e-09	6.5665022	10.74133	0.69220715	CDO1	cysteine dioxygenase type 1
215768_at	2.97e-07	3.41e-09	6.5651694	10.735504	0.63898684		
200670_at	3.01e-07	3.47e-09	-6.561601	10.719911	-0.48681293	XBP1	X-box binding protein 1
213226_at	3.08e-07	3.57e-09	-6.5552397	10.69212	-0.86054582	CCNA2	cyclin A2
202193_at	3.10e-07	3.61e-09	-6.5528824	10.681824	-1.40773776	LIMK2	LIM domain kinase 2
204326_x_at	3.13e-07	3.65e-09	6.5500728	10.669554	1.06712708	MT1X	metallothionein 1X
210078_s_at	3.29e-07	3.86e-09	6.537928	10.616535	1.14454028	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
203337_x_at	3.29e-07	3.87e-09	6.5372673	10.613652	1.59115538	ITGB1BP1	integrin subunit beta 1 binding protein 1
201036_s_at	3.29e-07	3.88e-09	6.5367423	10.611361	0.78455126	HADH	hydroxyacyl-CoA dehydrogenase
201689_s_at	3.79e-07	4.49e-09	-6.5042904	10.469861	-1.30759671	TPD52	tumor protein D52
205480_s_at	4.26e-07	5.06e-09	6.4775918	10.353627	0.61188751	UGP2	UDP-glucose pyrophosphorylase 2
208607_s_at	4.30e-07	5.15e-09	6.473937	10.337729	2.11108936	SAA2-SAA4///SAA2///SAA1	SAA2-SAA4 readthrough///serum amyloid A2///serum amyloid A1
201999_s_at	4.30e-07	5.15e-09	-6.4736801	10.336611	-0.47839974	DYNLT1	dynein light chain Tctex-type 1
219230_at	4.63e-07	5.57e-09	6.4561743	10.260504	0.5922528	TMEM100	transmembrane protein 100
203358_s_at	4.75e-07	5.73e-09	-6.4499907	10.233637	-1.31457764	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
208737_at	4.78e-07	5.80e-09	-6.4474545	10.22262	-1.14444269	ATP6V1G1	ATPase H+ transporting V1 subunit G1
213793_s_at	5.04e-07	6.13e-09	-6.4350287	10.168667	-1.51384388	HOMER1	homer scaffolding protein 1
202089_s_at	5.08e-07	6.20e-09	-6.4324574	10.157507	-0.76115205	SLC39A6	solute carrier family 39 member 6
213397_x_at	5.20e-07	6.37e-09	6.42661	10.132134	0.97467161	RNASE4	ribonuclease A family member 4
212230_at	5.39e-07	6.63e-09	6.4176508	10.093273	1.08133592	PLPP3	phospholipid phosphatase 3
218625_at	5.43e-07	6.71e-09	6.4149291	10.081472	1.06447538	NRN1	neuritin 1
203476_at	5.44e-07	6.76e-09	-6.4130165	10.073179	-0.91457315	TPBG	trophoblast glycoprotein
209138_x_at	5.44e-07	6.77e-09	-6.4129689	10.072973	-1.61303748	IGLC1	immunoglobulin lambda constant 1
202890_at	5.48e-07	6.83e-09	-6.410721	10.063228	-1.91835224	MAP7	microtubule associated protein 7
201479_at	5.49e-07	6.87e-09	-6.4094337	10.057648	-0.82227195	MIR664B///SNORA56///DKC1	microRNA 664b///small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1
203296_s_at	5.64e-07	7.09e-09	6.4026678	10.028327	1.30110474	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2
213518_at	5.80e-07	7.33e-09	-6.3950777	9.995447	-1.29160976	PRKCI	protein kinase C iota
201005_at	5.80e-07	7.34e-09	-6.3947863	9.994185	-2.34488855	CD9	CD9 molecule
210835_s_at	5.80e-07	7.37e-09	-6.3938385	9.99008	-0.45651922	CTBP2	C-terminal binding protein 2
203812_at	5.80e-07	7.40e-09	6.3930888	9.986833	0.97169903	SLIT3	slit guidance ligand 3
202976_s_at	6.08e-07	7.78e-09	6.3818663	9.938248	0.7877838	RHOBTB3	Rho related BTB domain containing 3
202489_s_at	6.21e-07	7.97e-09	-6.3765249	9.915135	-1.45292418	FXYD3	FXYD domain containing ion transport regulator 3
206201_s_at	6.25e-07	8.05e-09	6.3741454	9.904841	2.23795698	MEOX2	mesenchyme homeobox 2
212653_s_at	6.37e-07	8.23e-09	6.3691216	9.883111	1.47126657	EHBP1	EH domain binding protein 1
201719_s_at	6.45e-07	8.37e-09	6.3655261	9.867563	1.17677822	EPB41L2	erythrocyte membrane protein band 4.1 like 2
201761_at	6.49e-07	8.45e-09	-6.3632513	9.857727	-1.21370176	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
209604_s_at	6.62e-07	8.65e-09	-6.3581688	9.835758	-1.29460053	GATA3	GATA binding protein 3
218640_s_at	6.62e-07	8.67e-09	-6.3575753	9.833192	-0.85306215	PLEKHF2	pleckstrin homology and FYVE domain containing 2
209218_at	6.78e-07	8.92e-09	-6.3512018	9.805651	-0.43065426	SQLE	squalene epoxidase
218667_at	6.83e-07	9.02e-09	6.3487519	9.795068	0.40997528	PJA1	praja ring finger ubiquitin ligase 1
218448_at	6.84e-07	9.05e-09	-6.3478377	9.791119	-0.39027528	GID8	GID complex subunit 8 homolog
209485_s_at	7.42e-07	9.86e-09	6.3287004	9.708499	0.93778624	OSBPL1A	oxysterol binding protein like 1A
201031_s_at	7.52e-07	1.00e-08	-6.3249855	9.692471	-0.51072359	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 (H)
203680_at	7.56e-07	1.01e-08	6.323132	9.684476	1.46686983	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
212446_s_at	7.57e-07	1.02e-08	-6.3221276	9.680144	-0.81861867	CERS6	ceramide synthase 6
210046_s_at	7.98e-07	1.07e-08	-6.3096062	9.626156	-1.25434005	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial
214705_at	8.18e-07	1.10e-08	-6.3032038	9.598567	-1.87539123	PATJ	PATJ, crumbs cell polarity complex component
65718_at	8.31e-07	1.13e-08	6.2987705	9.579468	0.86547478	ADGRA2	adhesion G protein-coupled receptor A2
205339_at	8.31e-07	1.13e-08	-6.298103	9.576594	-0.66715377	STIL	SCL/TAL1 interrupting locus
218031_s_at	8.83e-07	1.20e-08	6.2837861	9.514954	1.53813286	FOXN3	forkhead box N3
202396_at	8.83e-07	1.21e-08	-6.2831256	9.512112	-0.62826932	TCERG1	transcription elongation regulator 1
202886_s_at	9.12e-07	1.25e-08	6.2751163	9.477653	0.35365868	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
212875_s_at	9.14e-07	1.26e-08	6.2734632	9.470543	1.00554287	C2CD2	C2 calcium dependent domain containing 2
213451_x_at	9.14e-07	1.26e-08	6.2731036	9.468996	1.29870688	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
205644_s_at	9.23e-07	1.28e-08	-6.2700502	9.455865	-0.6875436	SNRPG	small nuclear ribonucleoprotein polypeptide G
206385_s_at	9.56e-07	1.33e-08	-6.2615038	9.419125	-1.40234846	ANK3	ankyrin 3, node of Ranvier (ankyrin G)
200608_s_at	9.73e-07	1.36e-08	-6.2568896	9.399296	-0.75542784	RAD21	RAD21 cohesin complex component
202942_at	9.76e-07	1.37e-08	6.2553549	9.392702	1.60432957	ETFB	electron transfer flavoprotein beta subunit
200844_s_at	9.79e-07	1.38e-08	6.2540172	9.386955	0.85411608	PRDX6	peroxiredoxin 6
202760_s_at	9.88e-07	1.39e-08	6.2511991	9.37485	0.82177012	PALM2-AKAP2///AKAP2	PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
221024_s_at	1.00e-06	1.42e-08	-6.2475644	9.35924	-1.58875361	SLC2A10	solute carrier family 2 member 10
212122_at	1.00e-06	1.42e-08	6.2464745	9.35456	1.32624895	RHOQ	ras homolog family member Q
203400_s_at	1.05e-06	1.50e-08	6.2349002	9.304877	1.60309991	TF	transferrin
214677_x_at	1.07e-06	1.52e-08	-6.2307429	9.28704	-2.32915865	IGLC1	immunoglobulin lambda constant 1
201518_at	1.08e-06	1.54e-08	-6.2283785	9.276898	-0.40400352	CBX1	chromobox 1
218331_s_at	1.13e-06	1.62e-08	-6.216516	9.226035	-0.58254804	FAM208B	family with sequence similarity 208 member B
211922_s_at	1.16e-06	1.67e-08	6.2098988	9.197678	1.41728451	CAT	catalase
201325_s_at	1.19e-06	1.73e-08	6.2028137	9.167329	1.26770536	EMP1	epithelial membrane protein 1
203397_s_at	1.28e-06	1.85e-08	-6.1870609	9.099898	-1.61323214	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3
201631_s_at	1.28e-06	1.86e-08	-6.1864734	9.097385	-0.69769156	IER3	immediate early response 3
205619_s_at	1.29e-06	1.89e-08	6.1821936	9.079077	0.92506186	MEOX1	mesenchyme homeobox 1
209163_at	1.29e-06	1.89e-08	-6.1820233	9.078349	-0.92220705	CYB561	cytochrome b561
203962_s_at	1.30e-06	1.91e-08	-6.1799627	9.069536	-0.58980237	NEBL	nebulette
204059_s_at	1.34e-06	1.98e-08	6.1721635	9.036191	0.76394926	ME1	malic enzyme 1
204667_at	1.39e-06	2.05e-08	-6.1635843	8.999529	-0.48768204	FOXA1	forkhead box A1
210809_s_at	1.42e-06	2.10e-08	-6.1585073	8.977843	-0.71444478	POSTN	periostin
200911_s_at	1.43e-06	2.12e-08	6.155831	8.966414	0.77686729	TACC1	transforming acidic coiled-coil containing protein 1
211784_s_at	1.43e-06	2.13e-08	-6.1548721	8.96232	-0.58718095	SRSF1	serine and arginine rich splicing factor 1
212460_at	1.45e-06	2.18e-08	-6.150466	8.943509	-0.68198379	SPTSSA	serine palmitoyltransferase small subunit A
216095_x_at	1.45e-06	2.18e-08	-6.1502988	8.942795	-0.9849565	MTMR1	myotubularin related protein 1
210762_s_at	1.47e-06	2.21e-08	6.1466041	8.927026	0.94815343	DLC1	DLC1 Rho GTPase activating protein
209355_s_at	1.47e-06	2.22e-08	6.1460565	8.924689	0.62627795	PLPP3	phospholipid phosphatase 3
200696_s_at	1.48e-06	2.24e-08	6.1442857	8.917133	0.89789849	GSN	gelsolin
201202_at	1.49e-06	2.26e-08	-6.1414747	8.905139	-1.17149042	PCNA	proliferating cell nuclear antigen
213089_at	1.55e-06	2.37e-08	-6.1315452	8.862792	-0.61634912	LOC100272216	uncharacterized LOC100272216
213913_s_at	1.56e-06	2.38e-08	-6.1301114	8.856679	-1.20428114	TBC1D30	TBC1 domain family member 30
214582_at	1.57e-06	2.40e-08	6.1281319	8.848241	0.61182026	PDE3B	phosphodiesterase 3B
214039_s_at	1.60e-06	2.46e-08	-6.1223538	8.823616	-0.450512	LAPTM4B	lysosomal protein transmembrane 4 beta
213765_at	1.60e-06	2.47e-08	6.1217701	8.821129	1.32649194	MFAP5	microfibrillar associated protein 5
217200_x_at	1.60e-06	2.47e-08	-6.1213885	8.819503	-0.79174275	CYB561	cytochrome b561
202227_s_at	1.62e-06	2.51e-08	-6.1176504	8.803578	-0.56284009	BRD8	bromodomain containing 8
212134_at	1.64e-06	2.54e-08	6.1152361	8.793295	0.70142289	MIR6716///PHLDB1	microRNA 6716///pleckstrin homology like domain family B member 1
209173_at	1.71e-06	2.66e-08	-6.1048873	8.749233	-2.63243286	AGR2	anterior gradient 2, protein disulphide isomerase family member
205208_at	1.71e-06	2.67e-08	6.1044227	8.747256	1.40829294	ALDH1L1	aldehyde dehydrogenase 1 family member L1
206093_x_at	1.72e-06	2.69e-08	6.1022827	8.738149	1.37007306	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
200878_at	1.72e-06	2.70e-08	6.101665	8.73552	1.52031356	EPAS1	endothelial PAS domain protein 1
202076_at	1.77e-06	2.80e-08	-6.093646	8.701406	-0.42039736	BIRC2	baculoviral IAP repeat containing 2
202963_at	1.79e-06	2.83e-08	-6.0909187	8.689807	-1.10262811	RFX5	regulatory factor X5
214280_x_at	1.86e-06	2.95e-08	-6.0814082	8.649378	-0.82462795	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
201425_at	1.87e-06	2.97e-08	6.0795399	8.641439	1.04113559	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)
201327_s_at	1.94e-06	3.09e-08	-6.0707572	8.604131	-0.81505285	CCT6A	chaperonin containing TCP1 subunit 6A
211931_s_at	1.96e-06	3.12e-08	-6.068333	8.593837	-0.53958221	HNRNPA3///HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
201968_s_at	1.96e-06	3.14e-08	6.0670409	8.588351	0.71999105	PGM1	phosphoglucomutase 1
219549_s_at	2.01e-06	3.22e-08	6.0613336	8.564124	0.67054309	RTN3	reticulon 3
200973_s_at	2.05e-06	3.31e-08	6.0553502	8.538736	1.44307688	TSPAN3	tetraspanin 3
204510_at	2.13e-06	3.44e-08	-6.0465425	8.501381	-0.50341529	CDC7	cell division cycle 7
206742_at	2.22e-06	3.60e-08	6.0360247	8.456803	0.53506668	PIR-FIGF///FIGF	PIR-FIGF readthrough///c-fos induced growth factor
201136_at	2.22e-06	3.60e-08	-6.0359262	8.456386	-0.73725626	PLP2	proteolipid protein 2
205133_s_at	2.25e-06	3.66e-08	-6.0321545	8.440408	-0.54152769	HSPE1	heat shock protein family E (Hsp10) member 1
218175_at	2.29e-06	3.75e-08	6.0270546	8.418809	1.27067451	CCDC92	coiled-coil domain containing 92
218053_at	2.38e-06	3.90e-08	-6.018048	8.380684	-0.62431336	PRPF40A	pre-mRNA processing factor 40 homolog A
206262_at	2.42e-06	3.98e-08	6.01325	8.360384	0.8959332	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
212419_at	2.42e-06	3.98e-08	6.0131218	8.359841	1.0517045	ZCCHC24	zinc finger CCHC-type containing 24
212530_at	2.45e-06	4.04e-08	6.0097848	8.345726	0.44885416	NEK7	NIMA related kinase 7
200662_s_at	2.46e-06	4.08e-08	-6.0076328	8.336625	-0.59476311	TOMM20	translocase of outer mitochondrial membrane 20
221923_s_at	2.49e-06	4.15e-08	-6.0038647	8.320693	-0.72072104	NPM1	nucleophosmin
203799_at	2.49e-06	4.15e-08	6.003417	8.3188	1.03138887	LY75-CD302///CD302///LY75	LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75
221589_s_at	2.57e-06	4.30e-08	5.9956509	8.285977	0.66402548	ALDH6A1	aldehyde dehydrogenase 6 family member A1
209064_x_at	2.58e-06	4.32e-08	-5.9942658	8.280125	-0.51741293	PAIP1	poly(A) binding protein interacting protein 1
203336_s_at	2.59e-06	4.34e-08	5.9931909	8.275584	1.30529886	ITGB1BP1	integrin subunit beta 1 binding protein 1
208581_x_at	2.63e-06	4.42e-08	5.9892735	8.259037	0.5884463	MT1X	metallothionein 1X
202854_at	2.65e-06	4.47e-08	-5.986643	8.247928	-0.50919518	HPRT1	hypoxanthine phosphoribosyltransferase 1
216044_x_at	2.70e-06	4.56e-08	5.9820435	8.228509	0.48921793	FAM69A	family with sequence similarity 69 member A
205883_at	2.76e-06	4.67e-08	5.9764265	8.204802	0.55520893	ZBTB16	zinc finger and BTB domain containing 16
202982_s_at	2.76e-06	4.69e-08	5.9756268	8.201428	1.75837489	ACOT1///ACOT2	acyl-CoA thioesterase 1///acyl-CoA thioesterase 2
208782_at	2.83e-06	4.82e-08	5.9692779	8.174645	0.57726251	FSTL1	follistatin like 1
203429_s_at	2.84e-06	4.85e-08	-5.9678573	8.168654	-0.56769577	SUCO	SUN domain containing ossification factor
218807_at	2.88e-06	4.93e-08	-5.9641562	8.153048	-0.45678215	VAV3	vav guanine nucleotide exchange factor 3
210740_s_at	2.90e-06	5.01e-08	5.9606013	8.138061	1.1379341	ITPK1	inositol-tetrakisphosphate 1-kinase
201843_s_at	2.90e-06	5.01e-08	5.960565	8.137908	0.72915732	EFEMP1	EGF containing fibulin like extracellular matrix protein 1
217771_at	2.90e-06	5.01e-08	-5.9604161	8.137281	-1.23208001	GOLM1	golgi membrane protein 1
203693_s_at	2.99e-06	5.18e-08	-5.9527438	8.104951	-1.14305744	E2F3	E2F transcription factor 3
205357_s_at	3.01e-06	5.25e-08	5.9500328	8.093531	0.6891334	AGTR1	angiotensin II receptor type 1
213364_s_at	3.01e-06	5.26e-08	5.9495985	8.091702	1.01912109	SNX1	sorting nexin 1
201324_at	3.01e-06	5.26e-08	5.9492911	8.090407	0.9134273	EMP1	epithelial membrane protein 1
218189_s_at	3.17e-06	5.55e-08	-5.9371818	8.039428	-1.2517241	NANS	N-acetylneuraminate synthase
211458_s_at	3.26e-06	5.71e-08	5.9304771	8.01122	1.68694976	GABARAPL3///GABARAPL1	GABA type A receptor associated protein like 3 pseudogene///GABA type A receptor associated protein like 1
217794_at	3.28e-06	5.77e-08	-5.9282075	8.001675	-1.3724681	PRR13	proline rich 13
219117_s_at	3.31e-06	5.83e-08	-5.9257443	7.991317	-1.69604917	FKBP11	FK506 binding protein 11
209541_at	3.37e-06	5.95e-08	5.9209614	7.97121	0.6447536	IGF1	insulin like growth factor 1
207302_at	3.47e-06	6.15e-08	5.9135678	7.940141	0.98142014	SGCG	sarcoglycan gamma
37892_at	3.48e-06	6.18e-08	-5.9124463	7.935429	-2.07216477	COL11A1	collagen type XI alpha 1 chain
212667_at	3.48e-06	6.20e-08	5.9115024	7.931464	0.73587736	SPARC	secreted protein acidic and cysteine rich
209007_s_at	3.62e-06	6.47e-08	-5.9019147	7.891205	-0.44170548	RSRP1	arginine and serine rich protein 1
219209_at	3.65e-06	6.53e-08	-5.8998353	7.882478	-1.18397261	IFIH1	interferon induced with helicase C domain 1
215946_x_at	3.77e-06	6.77e-08	-5.8912961	7.84665	-1.07157369	IGLL3P	immunoglobulin lambda like polypeptide 3, pseudogene
201092_at	4.03e-06	7.26e-08	-5.8754745	7.780327	-0.40012186	RBBP7	RB binding protein 7, chromatin remodeling factor
203216_s_at	4.03e-06	7.27e-08	-5.8752075	7.779208	-0.83871174	MYO6	myosin VI
221885_at	4.06e-06	7.34e-08	5.8728718	7.769424	0.72508955	DENND2A	DENN domain containing 2A
218585_s_at	4.06e-06	7.36e-08	-5.8721998	7.766609	-0.82699496	DTL	denticleless E3 ubiquitin protein ligase homolog
204058_at	4.07e-06	7.39e-08	5.8712635	7.762687	0.71215043	ME1	malic enzyme 1
213502_x_at	4.13e-06	7.52e-08	-5.8672432	7.745851	-1.84969062	GUSBP11	glucuronidase, beta pseudogene 11
202421_at	4.34e-06	7.92e-08	-5.8552576	7.695689	-0.63123463	IGSF3	immunoglobulin superfamily member 3
219392_x_at	4.44e-06	8.13e-08	-5.8492632	7.670618	-0.7223401	PRR11	proline rich 11
219454_at	4.45e-06	8.16e-08	5.8483944	7.666985	0.73974968	EGFL6	EGF like domain multiple 6
213515_x_at	4.48e-06	8.24e-08	5.8460923	7.657361	1.15330047	HBG2///HBG1	hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
200895_s_at	4.59e-06	8.47e-08	-5.839881	7.6314	-1.16718751	FKBP4	FK506 binding protein 4
221984_s_at	4.62e-06	8.54e-08	-5.8379569	7.623361	-0.56008205	FAM134A	family with sequence similarity 134 member A
222161_at	4.66e-06	8.63e-08	5.8355753	7.613411	1.31049668	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2
201010_s_at	4.67e-06	8.68e-08	5.8341518	7.607465	0.65876806	TXNIP	thioredoxin interacting protein
213309_at	4.75e-06	8.84e-08	5.8299658	7.589984	1.09699799	PLCL2	phospholipase C like 2
203213_at	4.84e-06	9.04e-08	-5.8248203	7.568503	-1.11501304	CDK1	cyclin dependent kinase 1
205303_at	4.89e-06	9.14e-08	5.8221656	7.557424	0.86769779	KCNJ8	potassium voltage-gated channel subfamily J member 8
202724_s_at	4.89e-06	9.17e-08	5.8214914	7.55461	1.19794646	FOXO1	forkhead box O1
218123_at	5.24e-06	9.86e-08	-5.8047302	7.484711	-1.07115473	C21orf59	chromosome 21 open reading frame 59
218009_s_at	5.24e-06	9.88e-08	-5.8042846	7.482854	-1.70927318	PRC1	protein regulator of cytokinesis 1
207761_s_at	5.24e-06	9.91e-08	5.8036523	7.48022	0.62475483	METTL7A	methyltransferase like 7A
201724_s_at	5.47e-06	1.04e-07	-5.7931029	7.436275	-0.7259518	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
206702_at	5.48e-06	1.04e-07	5.7924534	7.43357	0.73717888	TEK	TEK receptor tyrosine kinase
207121_s_at	5.51e-06	1.05e-07	-5.790531	7.425567	-1.02068445	MAPK6	mitogen-activated protein kinase 6
211967_at	5.66e-06	1.08e-07	-5.7838181	7.397627	-0.43278212	TMEM123	transmembrane protein 123
214113_s_at	5.72e-06	1.09e-07	-5.7807026	7.384664	-0.55373453	RBM8A	RNA binding motif protein 8A
200754_x_at	5.84e-06	1.12e-07	-5.7752461	7.36197	-0.66737976	MIR636///SRSF2	microRNA 636///serine and arginine rich splicing factor 2
202796_at	6.13e-06	1.18e-07	5.7637391	7.314142	1.00564232	SYNPO	synaptopodin
201762_s_at	6.19e-06	1.19e-07	-5.7608131	7.301987	-0.80088523	MIR7703///PSME2	microRNA 7703///proteasome activator subunit 2
201340_s_at	6.34e-06	1.22e-07	-5.7547311	7.27673	-1.2754395	ENC1	ectodermal-neural cortex 1
201963_at	6.34e-06	1.23e-07	5.7540945	7.274087	1.79153204	ACSL1	acyl-CoA synthetase long-chain family member 1
216306_x_at	6.39e-06	1.24e-07	-5.7517953	7.264543	-0.49611412	MIR4745///PTBP1	microRNA 4745///polypyrimidine tract binding protein 1
222043_at	6.52e-06	1.27e-07	5.746707	7.243426	1.03241819	CLU	clusterin
218078_s_at	6.69e-06	1.30e-07	5.7399327	7.215326	0.56909082	ZDHHC3	zinc finger DHHC-type containing 3
204162_at	6.79e-06	1.33e-07	-5.735938	7.198763	-1.36916414	NDC80	NDC80, kinetochore complex component
206363_at	7.22e-06	1.41e-07	5.7212039	7.137715	0.71886094	MAF	MAF bZIP transcription factor
221922_at	7.32e-06	1.44e-07	-5.7175118	7.122429	-0.92769453	GPSM2	G-protein signaling modulator 2
218830_at	7.34e-06	1.44e-07	-5.7164274	7.11794	-0.45598421	RPL26L1	ribosomal protein L26 like 1
209360_s_at	7.40e-06	1.46e-07	-5.7139344	7.107622	-1.35535043	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
212219_at	7.45e-06	1.47e-07	-5.711775	7.098686	-1.33935653	PSME4	proteasome activator subunit 4
202709_at	7.46e-06	1.48e-07	5.711096	7.095876	0.48062375	FMOD	fibromodulin
208944_at	7.48e-06	1.48e-07	5.7097802	7.090432	0.6325061	TGFBR2	transforming growth factor beta receptor 2
200037_s_at	7.59e-06	1.51e-07	-5.7058742	7.074275	-0.4726542	CBX3	chromobox 3
212119_at	7.59e-06	1.51e-07	5.7054445	7.072498	0.81808736	RHOQ	ras homolog family member Q
209127_s_at	7.68e-06	1.54e-07	-5.7017205	7.057098	-0.48927603	SART3	squamous cell carcinoma antigen recognized by T-cells 3
208794_s_at	7.68e-06	1.54e-07	-5.7016283	7.056717	-1.25983346	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
202200_s_at	7.76e-06	1.56e-07	-5.6983532	7.043178	-0.62536361	SRPK1	SRSF protein kinase 1
201503_at	7.76e-06	1.56e-07	-5.6980941	7.042107	-0.43411797	G3BP1	G3BP stress granule assembly factor 1
