ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
207653_at	2.28e-01	5.43e-02	-2.06	-4.723284	-1.77e-02	FOXD2	forkhead box D2
236031_x_at	2.28e-01	5.43e-02	-2.06	-4.723772	-3.44e-01	FREM1	FRAS1 related extracellular matrix 1
1555961_a_at	2.28e-01	5.43e-02	2.06	-4.723826	4.86e-01	HINT1	histidine triad nucleotide binding protein 1
244523_at	2.29e-01	5.43e-02	-2.06	-4.724214	-1.03	MMD	monocyte to macrophage differentiation associated
202896_s_at	2.29e-01	5.44e-02	-2.06	-4.724599	-7.15e-01	SIRPA	signal regulatory protein alpha
202133_at	2.29e-01	5.44e-02	-2.06	-4.724638	-9.38e-01	WWTR1	WW domain containing transcription regulator 1
1558965_at	2.29e-01	5.44e-02	2.06	-4.724936	4.77e-01	PHF21A	PHD finger protein 21A
213262_at	2.29e-01	5.44e-02	-2.06	-4.725837	-1.01	SACS	sacsin molecular chaperone
202001_s_at	2.29e-01	5.44e-02	2.06	-4.725888	4.08e-01	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
237793_at	2.29e-01	5.45e-02	-2.06	-4.726166	-1.89e-01	C20orf78	chromosome 20 open reading frame 78
221067_s_at	2.29e-01	5.45e-02	-2.06	-4.726303	-1.18	SPX	spexin hormone
219458_s_at	2.29e-01	5.45e-02	2.06	-4.726448	3.93e-01	NSUN3	NOP2/Sun RNA methyltransferase family member 3
210464_at	2.29e-01	5.45e-02	-2.06	-4.726746	-2.03e-02	LINC00588	long intergenic non-protein coding RNA 588
240430_at	2.29e-01	5.45e-02	-2.06	-4.727398	-9.00e-02	KCMF1	potassium channel modulatory factor 1
223758_s_at	2.29e-01	5.46e-02	2.06	-4.727924	1.02	GTF2H2C///GTF2H2B///GTF2H2	GTF2H2 family member C///general transcription factor IIH subunit 2B (pseudogene)///general transcription factor IIH subunit 2
218312_s_at	2.29e-01	5.46e-02	-2.06	-4.728445	-8.09e-01	ZSCAN18	zinc finger and SCAN domain containing 18
224802_at	2.29e-01	5.46e-02	2.06	-4.728485	5.93e-01	NDFIP2	Nedd4 family interacting protein 2
205088_at	2.29e-01	5.46e-02	-2.06	-4.728574	-5.55e-01	MAMLD1	mastermind like domain containing 1
1554608_at	2.30e-01	5.47e-02	2.06	-4.729364	8.65e-01	TGOLN2	trans-golgi network protein 2
225784_s_at	2.30e-01	5.47e-02	-2.06	-4.729596	-7.93e-01	ZC4H2	zinc finger C4H2-type containing
203289_s_at	2.30e-01	5.47e-02	-2.06	-4.730211	-6.42e-01	NPRL3	NPR3 like, GATOR1 complex subunit
214745_at	2.30e-01	5.47e-02	2.06	-4.730339	1.40	PLCH1	phospholipase C eta 1
1555866_a_at	2.30e-01	5.47e-02	-2.06	-4.730463	-5.83e-01	HEXDC	hexosaminidase D
211622_s_at	2.30e-01	5.47e-02	2.06	-4.730667	6.43e-01	ARF3	ADP ribosylation factor 3
204293_at	2.30e-01	5.47e-02	-2.06	-4.730707	-5.16e-01	SGSH	N-sulfoglucosamine sulfohydrolase
235014_at	2.30e-01	5.48e-02	-2.06	-4.731239	-7.56e-01	ILF3-AS1	ILF3 antisense RNA 1 (head to head)
239545_at	2.30e-01	5.48e-02	2.06	-4.731297	1.02		
1569971_at	2.30e-01	5.48e-02	-2.06	-4.731603	-2.19e-02	LOC100288721	uncharacterized LOC100288721
202013_s_at	2.30e-01	5.48e-02	-2.06	-4.731617	-4.78e-01	EXT2	exostosin glycosyltransferase 2
216211_at	2.30e-01	5.48e-02	2.06	-4.731873	9.99e-01	FAM208B	family with sequence similarity 208 member B
214241_at	2.30e-01	5.48e-02	-2.06	-4.732001	-2.95e-01	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
230100_x_at	2.30e-01	5.48e-02	2.06	-4.732142	5.39e-01	PAK1	p21 (RAC1) activated kinase 1
216210_x_at	2.30e-01	5.48e-02	-2.06	-4.732175	-4.04e-01	TRIOBP	TRIO and F-actin binding protein
210908_s_at	2.30e-01	5.48e-02	-2.06	-4.73222	-4.12e-01	PFDN5	prefoldin subunit 5
217735_s_at	2.30e-01	5.49e-02	2.06	-4.732549	4.20e-01	EIF2AK1	eukaryotic translation initiation factor 2 alpha kinase 1
207006_s_at	2.30e-01	5.49e-02	-2.06	-4.732584	-5.64e-01	CCDC106	coiled-coil domain containing 106
205798_at	2.30e-01	5.49e-02	2.06	-4.732845	1.68	IL7R	interleukin 7 receptor
203172_at	2.30e-01	5.49e-02	-2.06	-4.73299	-4.28e-01	FXR2	FMR1 autosomal homolog 2
222986_s_at	2.30e-01	5.49e-02	2.06	-4.733543	4.39e-01	SHISA5	shisa family member 5
55692_at	2.30e-01	5.49e-02	2.06	-4.733664	3.86e-01	ELMO2	engulfment and cell motility 2
226910_at	2.30e-01	5.49e-02	-2.06	-4.733742	-5.66e-01	COMMD2	COMM domain containing 2
213205_s_at	2.30e-01	5.49e-02	-2.06	-4.733745	-4.64e-01	RAD54L2	RAD54-like 2 (S. cerevisiae)
223126_s_at	2.30e-01	5.49e-02	-2.06	-4.733809	-8.25e-01	C1orf21	chromosome 1 open reading frame 21
205062_x_at	2.30e-01	5.50e-02	-2.06	-4.734145	-3.24e-01	ARID4A	AT-rich interaction domain 4A
218626_at	2.31e-01	5.50e-02	-2.06	-4.734545	-3.39e-01	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
1565821_at	2.31e-01	5.50e-02	-2.06	-4.73479	-3.13e-01		
220145_at	2.31e-01	5.50e-02	2.06	-4.734917	8.09e-01	MAP9	microtubule associated protein 9
222391_at	2.31e-01	5.50e-02	-2.06	-4.734972	-4.62e-01	TMEM30A	transmembrane protein 30A
235924_at	2.31e-01	5.50e-02	2.06	-4.73502	1.49	FRK	fyn related Src family tyrosine kinase
234742_at	2.31e-01	5.51e-02	-2.05	-4.735831	-1.26e-01	SIRPG	signal regulatory protein gamma
210026_s_at	2.31e-01	5.51e-02	-2.05	-4.735922	-8.86e-01	CARD10	caspase recruitment domain family member 10
38710_at	2.31e-01	5.51e-02	2.05	-4.735958	7.97e-01	LOC101927673///OTUB1	uncharacterized LOC101927673///OTU deubiquitinase, ubiquitin aldehyde binding 1
228360_at	2.31e-01	5.51e-02	2.05	-4.736839	1.12	LYPD6B	LY6/PLAUR domain containing 6B
231936_at	2.31e-01	5.51e-02	2.05	-4.736885	1.16	HOXC9	homeobox C9
217826_s_at	2.31e-01	5.51e-02	2.05	-4.736899	5.54e-01	UBE2J1	ubiquitin conjugating enzyme E2 J1
215336_at	2.31e-01	5.51e-02	-2.05	-4.737163	-3.85e-01	AKAP11	A-kinase anchoring protein 11
202245_at	2.31e-01	5.51e-02	-2.05	-4.737206	-7.73e-01	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
1557564_at	2.31e-01	5.51e-02	-2.05	-4.737292	-3.30e-02	ALKBH3-AS1	ALKBH3 antisense RNA 1
214705_at	2.31e-01	5.52e-02	2.05	-4.737358	1.16	PATJ	PATJ, crumbs cell polarity complex component
242206_at	2.31e-01	5.52e-02	-2.05	-4.737504	-1.27		
232025_at	2.31e-01	5.52e-02	2.05	-4.737571	4.85e-01	SYT7	synaptotagmin 7
237490_at	2.31e-01	5.52e-02	-2.05	-4.737634	-1.58e-02	LOC102724938	uncharacterized LOC102724938
207189_s_at	2.31e-01	5.52e-02	-2.05	-4.737728	-1.13e-01	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
234379_at	2.31e-01	5.52e-02	-2.05	-4.738219	-1.20e-01	FLT4	fms related tyrosine kinase 4
241608_at	2.31e-01	5.52e-02	-2.05	-4.738268	-3.67e-02		
208903_at	2.31e-01	5.52e-02	-2.05	-4.738394	-5.22e-01	RPS28	ribosomal protein S28
214844_s_at	2.31e-01	5.52e-02	-2.05	-4.738904	-1.21	DOK5	docking protein 5
238769_at	2.31e-01	5.53e-02	-2.05	-4.739029	-4.48e-01		
218526_s_at	2.31e-01	5.53e-02	-2.05	-4.739235	-9.00e-01	RANGRF	RAN guanine nucleotide release factor
208863_s_at	2.31e-01	5.53e-02	2.05	-4.739377	3.62e-01	SRSF1	serine and arginine rich splicing factor 1
206356_s_at	2.31e-01	5.53e-02	-2.05	-4.739639	-4.51e-02	GNAL	G protein subunit alpha L
227159_at	2.31e-01	5.53e-02	-2.05	-4.73989	-4.75e-01	GHDC	GH3 domain containing
204462_s_at	2.31e-01	5.53e-02	-2.05	-4.740126	-8.86e-01	SLC16A2	solute carrier family 16 member 2
1560625_s_at	2.31e-01	5.53e-02	2.05	-4.740212	4.90e-02	CATIP-AS1	CATIP antisense RNA 1
1554987_at	2.31e-01	5.53e-02	-2.05	-4.740291	-2.67e-01	GOLGA3	golgin A3
204160_s_at	2.31e-01	5.53e-02	-2.05	-4.740475	-7.35e-01	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)
206879_s_at	2.31e-01	5.54e-02	-2.05	-4.740529	-4.46e-01	NRG2	neuregulin 2
1553756_at	2.31e-01	5.54e-02	-2.05	-4.740556	-1.58e-02	GLIS3-AS1	GLIS3 antisense RNA 1
1568663_a_at	2.32e-01	5.54e-02	-2.05	-4.740703	-1.04e-01	PWRN2	Prader-Willi region non-protein coding RNA 2
1565881_at	2.32e-01	5.54e-02	2.05	-4.740892	5.28e-01		
212403_at	2.32e-01	5.54e-02	-2.05	-4.741078	-3.39e-01	UBE3B	ubiquitin protein ligase E3B
214170_x_at	2.32e-01	5.54e-02	2.05	-4.741114	3.72e-01	FH	fumarate hydratase
205919_at	2.32e-01	5.54e-02	-2.05	-4.741117	-1.46e-01	HBE1	hemoglobin subunit epsilon 1
205221_at	2.32e-01	5.54e-02	2.05	-4.741133	1.30	HGD	homogentisate 1,2-dioxygenase
202611_s_at	2.32e-01	5.54e-02	2.05	-4.741471	4.16e-01	MED14	mediator complex subunit 14
219407_s_at	2.32e-01	5.54e-02	-2.05	-4.74177	-5.22e-01	LAMC3	laminin subunit gamma 3
232874_at	2.32e-01	5.55e-02	-2.05	-4.742465	-9.81e-01	DOCK9	dedicator of cytokinesis 9
242255_at	2.32e-01	5.55e-02	2.05	-4.742496	5.69e-01	WDR37	WD repeat domain 37
212314_at	2.32e-01	5.55e-02	2.05	-4.742609	1.27	SEL1L3	SEL1L family member 3
216315_x_at	2.32e-01	5.55e-02	2.05	-4.742772	1.43e-01		
202453_s_at	2.32e-01	5.55e-02	-2.05	-4.743029	-4.87e-01	GTF2H1	general transcription factor IIH subunit 1
52940_at	2.32e-01	5.55e-02	2.05	-4.743146	4.47e-01	SIGIRR	single Ig and TIR domain containing
213948_x_at	2.32e-01	5.56e-02	-2.05	-4.743723	-6.76e-01	CADM3	cell adhesion molecule 3
1554564_a_at	2.32e-01	5.56e-02	-2.05	-4.744146	-2.33e-01	SPPL3	signal peptide peptidase like 3
1569107_s_at	2.32e-01	5.56e-02	2.05	-4.744239	3.24e-01	ZFP69	ZFP69 zinc finger protein
213601_at	2.32e-01	5.56e-02	-2.05	-4.744405	-9.33e-02	SLIT1	slit guidance ligand 1
211969_at	2.32e-01	5.56e-02	2.05	-4.744492	5.30e-01	HSP90AA1	heat shock protein 90 alpha family class A member 1
209051_s_at	2.32e-01	5.56e-02	-2.05	-4.744728	-4.39e-01	RALGDS	ral guanine nucleotide dissociation stimulator
223563_at	2.32e-01	5.56e-02	-2.05	-4.744919	-3.26e-02	GNB1L	G protein subunit beta 1 like
228405_at	2.32e-01	5.57e-02	2.05	-4.745352	5.13e-01	RHPN1	rhophilin Rho GTPase binding protein 1
236331_at	2.32e-01	5.57e-02	-2.05	-4.745466	-4.83e-02	CDKL2	cyclin dependent kinase like 2
244489_at	2.32e-01	5.57e-02	-2.05	-4.745825	-3.06e-01		
240303_at	2.32e-01	5.57e-02	2.05	-4.745992	1.61	TMC5	transmembrane channel like 5
238628_s_at	2.32e-01	5.57e-02	-2.05	-4.746043	-2.70e-01	TRAPPC2L	trafficking protein particle complex 2 like
206681_x_at	2.33e-01	5.57e-02	2.05	-4.746528	2.21	GP2	glycoprotein 2
217541_x_at	2.33e-01	5.57e-02	2.05	-4.74678	1.89e-02	ZNF816-ZNF321P///ZNF816	ZNF816-ZNF321P readthrough///zinc finger protein 816
202141_s_at	2.33e-01	5.58e-02	2.05	-4.747047	4.11e-01	COPS8	COP9 signalosome subunit 8
225253_s_at	2.33e-01	5.58e-02	2.05	-4.747336	6.19e-01	METTL2A///METTL2B	methyltransferase like 2A///methyltransferase like 2B
218572_at	2.33e-01	5.58e-02	-2.05	-4.747527	-8.17e-01	CHMP4A///TM9SF1	charged multivesicular body protein 4A///transmembrane 9 superfamily member 1
1555702_a_at	2.33e-01	5.58e-02	-2.05	-4.747918	-1.09e-01	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
239007_at	2.33e-01	5.58e-02	-2.05	-4.748329	-4.55e-01	ZNF616	zinc finger protein 616
232050_at	2.33e-01	5.58e-02	2.05	-4.748415	1.67e-01	FLJ42627	uncharacterized LOC645644
230815_at	2.33e-01	5.59e-02	-2.05	-4.749095	-5.11e-01	LOC389765	kinesin family member 27 pseudogene
225431_x_at	2.33e-01	5.59e-02	-2.05	-4.749161	-9.69e-01	PM20D2	peptidase M20 domain containing 2
202376_at	2.33e-01	5.59e-02	2.05	-4.749244	2.09	SERPINA3	serpin family A member 3
224029_x_at	2.33e-01	5.59e-02	-2.05	-4.749288	-4.53e-02	SCN11A	sodium voltage-gated channel alpha subunit 11
229850_at	2.33e-01	5.59e-02	-2.05	-4.749507	-5.73e-01	KDSR	3-ketodihydrosphingosine reductase
218565_at	2.33e-01	5.59e-02	2.05	-4.749657	4.41e-01	SPOUT1	SPOUT domain containing methyltransferase 1
228345_at	2.33e-01	5.59e-02	-2.05	-4.749731	-5.44e-01	CHIC1	cysteine rich hydrophobic domain 1
218408_at	2.33e-01	5.59e-02	2.05	-4.749863	6.39e-01	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast)
37152_at	2.33e-01	5.59e-02	2.05	-4.749958	3.56e-01	PPARD	peroxisome proliferator activated receptor delta
219151_s_at	2.33e-01	5.60e-02	2.05	-4.750426	3.55e-01	RABL2A///RABL2B	RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B
213249_at	2.33e-01	5.60e-02	-2.05	-4.750558	-1.24	FBXL7	F-box and leucine rich repeat protein 7
207758_at	2.33e-01	5.60e-02	-2.05	-4.750775	-1.61e-01		
229261_at	2.33e-01	5.60e-02	-2.05	-4.750836	-5.16e-01	SOS1-IT1	SOS1 intronic transcript 1
217877_s_at	2.33e-01	5.60e-02	2.05	-4.750974	3.35e-01	GPBP1L1	GC-rich promoter binding protein 1 like 1
237246_at	2.33e-01	5.60e-02	2.05	-4.751222	7.40e-01		
207336_at	2.34e-01	5.61e-02	-2.05	-4.751708	-8.81e-02	SOX5	SRY-box 5
213657_s_at	2.34e-01	5.61e-02	-2.05	-4.751877	-1.00		
202131_s_at	2.34e-01	5.61e-02	-2.05	-4.752147	-2.86e-01	RIOK3	RIO kinase 3
230852_at	2.34e-01	5.61e-02	2.04	-4.752804	3.09e-01	STAC3	SH3 and cysteine rich domain 3
229633_at	2.34e-01	5.62e-02	-2.04	-4.753353	-5.11e-01	INTS10	integrator complex subunit 10
223406_x_at	2.34e-01	5.62e-02	2.04	-4.753506	4.77e-01	FAM192A	family with sequence similarity 192 member A
208939_at	2.34e-01	5.62e-02	2.04	-4.753591	6.45e-01	SEPHS1	selenophosphate synthetase 1
201803_at	2.34e-01	5.62e-02	2.04	-4.753817	2.98e-01	POLR2B	RNA polymerase II subunit B
244519_at	2.34e-01	5.62e-02	2.04	-4.753828	9.89e-01	ASXL1	additional sex combs like 1, transcriptional regulator
220353_at	2.34e-01	5.62e-02	2.04	-4.754065	3.45e-01	FAM86C1	family with sequence similarity 86 member C1
AFFX-r2-Bs-phe-3_at	2.34e-01	5.62e-02	-2.04	-4.754225	-3.93e-01		
1564158_a_at	2.34e-01	5.62e-02	-2.04	-4.75453	-3.37e-02	VAC14-AS1	VAC14 antisense RNA 1
212035_s_at	2.34e-01	5.62e-02	-2.04	-4.754621	-6.02e-01	EXOC7	exocyst complex component 7
229329_s_at	2.34e-01	5.62e-02	2.04	-4.754676	5.96e-01		
236334_at	2.34e-01	5.62e-02	-2.04	-4.754806	-2.39e-01		
205280_at	2.34e-01	5.63e-02	-2.04	-4.755336	-1.38	GLRB	glycine receptor beta
215454_x_at	2.34e-01	5.63e-02	-2.04	-4.75607	-1.96e-01	SFTPC	surfactant protein C
222435_s_at	2.34e-01	5.63e-02	2.04	-4.756141	5.98e-01	UBE2J1	ubiquitin conjugating enzyme E2 J1
227369_at	2.35e-01	5.64e-02	-2.04	-4.756672	-4.35e-01	SERBP1	SERPINE1 mRNA binding protein 1
222499_at	2.35e-01	5.64e-02	2.04	-4.756769	3.66e-01	MRPS16	mitochondrial ribosomal protein S16
226802_s_at	2.35e-01	5.64e-02	2.04	-4.757535	5.65e-01	BMS1P20	BMS1, ribosome biogenesis factor pseudogene 20
1557558_s_at	2.35e-01	5.65e-02	2.04	-4.758045	3.18e-01	MATN1-AS1	MATN1 antisense RNA 1
216353_s_at	2.35e-01	5.65e-02	2.04	-4.758117	2.15e-02		
1564651_at	2.35e-01	5.65e-02	2.04	-4.758244	1.15e-01	SMIM13	small integral membrane protein 13
204944_at	2.35e-01	5.65e-02	-2.04	-4.758607	-1.14	PTPRG	protein tyrosine phosphatase, receptor type G
202300_at	2.35e-01	5.65e-02	2.04	-4.7587	3.64e-01	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
209477_at	2.35e-01	5.65e-02	2.04	-4.759194	3.83e-01	EMD	emerin
222293_at	2.35e-01	5.65e-02	2.04	-4.759298	6.25e-01	CADM4	cell adhesion molecule 4
244592_at	2.35e-01	5.65e-02	-2.04	-4.75939	-6.68e-01		
202027_at	2.35e-01	5.66e-02	2.04	-4.759966	3.98e-01	TMEM184B	transmembrane protein 184B
229697_at	2.35e-01	5.66e-02	-2.04	-4.760435	-4.14e-01	HIRIP3	HIRA interacting protein 3
242330_at	2.35e-01	5.66e-02	-2.04	-4.760529	-2.95e-01		
233713_at	2.35e-01	5.66e-02	2.04	-4.760784	1.04		
207659_s_at	2.35e-01	5.66e-02	-2.04	-4.761109	-4.82e-02	MOBP	myelin-associated oligodendrocyte basic protein
232051_at	2.35e-01	5.67e-02	-2.04	-4.76118	-5.75e-01	CCDC102A	coiled-coil domain containing 102A
215881_x_at	2.35e-01	5.67e-02	-2.04	-4.761199	-3.30e-02	SSX2B///SSX3///SSX2	SSX family member 2B///SSX family member 3///SSX family member 2
215750_at	2.35e-01	5.67e-02	2.04	-4.761334	7.90e-01		
202206_at	2.35e-01	5.67e-02	2.04	-4.761394	8.78e-01	ARL4C	ADP ribosylation factor like GTPase 4C
1560734_at	2.35e-01	5.67e-02	-2.04	-4.761461	-2.82e-02	LOC101927079///LOC727924///OR4N4	uncharacterized LOC101927079///uncharacterized LOC727924///olfactory receptor family 4 subfamily N member 4
238563_at	2.35e-01	5.67e-02	2.04	-4.761626	7.84e-01		
238907_at	2.35e-01	5.67e-02	-2.04	-4.76172	-4.69e-01	ZNF780A	zinc finger protein 780A
202619_s_at	2.35e-01	5.67e-02	-2.04	-4.761799	-1.09	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
237299_at	2.36e-01	5.67e-02	2.04	-4.762359	3.29e-01	NARF	nuclear prelamin A recognition factor
227248_at	2.36e-01	5.68e-02	-2.04	-4.762742	-4.40e-01	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
1569960_at	2.36e-01	5.68e-02	-2.04	-4.762919	-2.34e-02	BRD7P3	bromodomain containing 7 pseudogene 3
207243_s_at	2.36e-01	5.68e-02	2.04	-4.763035	2.58e-01	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
220273_at	2.36e-01	5.68e-02	-2.04	-4.763274	-3.30e-01	IL17B	interleukin 17B
211452_x_at	2.36e-01	5.68e-02	2.04	-4.763459	2.93e-01	LRRFIP1	LRR binding FLII interacting protein 1
200687_s_at	2.36e-01	5.68e-02	2.04	-4.763914	4.67e-01	SF3B3	splicing factor 3b subunit 3
226345_at	2.36e-01	5.68e-02	2.04	-4.763968	7.08e-01	ARL5B	ADP ribosylation factor like GTPase 5B
1554049_s_at	2.36e-01	5.68e-02	2.04	-4.76418	8.41e-01	DCAF8	DDB1 and CUL4 associated factor 8
225718_at	2.36e-01	5.69e-02	-2.04	-4.764504	-4.06e-01	LNPK	lunapark, ER junction formation factor
1559946_s_at	2.36e-01	5.69e-02	2.04	-4.764564	5.55e-01	RUVBL2	RuvB like AAA ATPase 2
206096_at	2.36e-01	5.69e-02	2.04	-4.764709	4.05e-01	ZNF35	zinc finger protein 35
1562898_at	2.36e-01	5.69e-02	-2.04	-4.764932	-8.46e-02		
232551_at	2.36e-01	5.69e-02	2.04	-4.765073	3.02e-01	SLC26A6	solute carrier family 26 member 6
209459_s_at	2.36e-01	5.69e-02	2.04	-4.765301	1.22	ABAT	4-aminobutyrate aminotransferase
223599_at	2.36e-01	5.69e-02	-2.04	-4.765519	-6.62e-01	TRIM6	tripartite motif containing 6
209250_at	2.36e-01	5.69e-02	2.04	-4.765744	8.32e-01	DEGS1	delta 4-desaturase, sphingolipid 1
211552_s_at	2.36e-01	5.69e-02	-2.04	-4.765813	-7.72e-01	ALDH4A1	aldehyde dehydrogenase 4 family member A1
215085_x_at	2.36e-01	5.70e-02	-2.04	-4.765885	-1.27e-02	DLEC1	deleted in lung and esophageal cancer 1
234337_at	2.36e-01	5.70e-02	-2.04	-4.765981	-1.27e-01	TTLL9	tubulin tyrosine ligase like 9
235295_at	2.36e-01	5.70e-02	2.04	-4.766092	5.75e-01	PANX1	pannexin 1
221704_s_at	2.36e-01	5.70e-02	2.04	-4.766497	5.94e-01	VPS37B	VPS37B, ESCRT-I subunit
1555411_a_at	2.36e-01	5.70e-02	2.04	-4.766829	4.34e-01	CCNL1	cyclin L1
222190_s_at	2.36e-01	5.70e-02	2.04	-4.767154	2.61e-01	C16orf58	chromosome 16 open reading frame 58
202885_s_at	2.37e-01	5.71e-02	-2.04	-4.767408	-5.54e-02	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
204897_at	2.37e-01	5.71e-02	-2.04	-4.767617	-6.99e-01	PTGER4	prostaglandin E receptor 4
235118_at	2.37e-01	5.71e-02	-2.04	-4.767622	-8.81e-02	CADM2	cell adhesion molecule 2
223819_x_at	2.37e-01	5.71e-02	2.04	-4.767991	6.08e-01	LOC101928879///ZNF250///COMMD5	COMM domain-containing protein 5-like///zinc finger protein 250///COMM domain containing 5
242964_at	2.37e-01	5.71e-02	-2.04	-4.768049	-2.36e-02		
237202_at	2.37e-01	5.71e-02	-2.04	-4.768333	-2.52e-01	PGPEP1	pyroglutamyl-peptidase I
214351_x_at	2.37e-01	5.71e-02	-2.04	-4.768447	-2.16e-01	SNORD68///RPL13	small nucleolar RNA, C/D box 68///ribosomal protein L13
237906_at	2.37e-01	5.71e-02	-2.04	-4.768455	-4.03e-02		
1565265_at	2.37e-01	5.71e-02	-2.04	-4.768761	-2.91e-02		
241632_x_at	2.37e-01	5.72e-02	2.04	-4.769077	1.67e-01		
229892_at	2.37e-01	5.72e-02	2.04	-4.769104	6.90e-01	EP400NL	EP400 N-terminal like
215328_at	2.37e-01	5.72e-02	2.04	-4.769469	1.26e-01	EFR3B	EFR3 homolog B
202282_at	2.37e-01	5.72e-02	2.04	-4.769564	4.94e-01	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10
1568852_x_at	2.37e-01	5.72e-02	-2.04	-4.769606	-2.56e-02	LINC01352	long intergenic non-protein coding RNA 1352
227550_at	2.37e-01	5.72e-02	-2.03	-4.769997	-2.22	GFRA1	GDNF family receptor alpha 1
1555902_at	2.37e-01	5.72e-02	-2.03	-4.770048	-4.40e-01	ARMCX5	armadillo repeat containing, X-linked 5
215737_x_at	2.37e-01	5.72e-02	-2.03	-4.770102	-2.54e-01	USF2	upstream transcription factor 2, c-fos interacting
225099_at	2.37e-01	5.72e-02	2.03	-4.770193	5.05e-01	FBXO45	F-box protein 45
213869_x_at	2.37e-01	5.72e-02	2.03	-4.770477	8.63e-01	THY1	Thy-1 cell surface antigen
238560_at	2.37e-01	5.73e-02	-2.03	-4.770549	-9.58e-01	CALCOCO2	calcium binding and coiled-coil domain 2
1552947_x_at	2.37e-01	5.73e-02	-2.03	-4.770741	-4.80e-02	ZNF114	zinc finger protein 114
237810_at	2.37e-01	5.73e-02	-2.03	-4.770772	-7.48e-02	CLDN6	claudin 6
204920_at	2.37e-01	5.73e-02	-2.03	-4.770817	-8.37e-01	CPS1	carbamoyl-phosphate synthase 1
201351_s_at	2.37e-01	5.73e-02	2.03	-4.771087	7.19e-01	YME1L1	YME1 like 1 ATPase
214828_s_at	2.37e-01	5.73e-02	2.03	-4.771097	5.38e-01	RRP7BP///RRP7A	ribosomal RNA processing 7 homolog B, pseudogene///ribosomal RNA processing 7 homolog A
201940_at	2.37e-01	5.73e-02	2.03	-4.771306	7.36e-01	CPD	carboxypeptidase D
210713_at	2.37e-01	5.73e-02	-2.03	-4.771464	-2.27e-01	ITSN1	intersectin 1
224378_x_at	2.37e-01	5.74e-02	-2.03	-4.772151	-8.12e-01	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
201397_at	2.37e-01	5.74e-02	-2.03	-4.7722	-1.28	PHGDH	phosphoglycerate dehydrogenase
228098_s_at	2.37e-01	5.74e-02	-2.03	-4.772333	-5.09e-01	MYLIP	myosin regulatory light chain interacting protein
206916_x_at	2.37e-01	5.74e-02	2.03	-4.772426	4.13e-01	TAT	tyrosine aminotransferase
214273_x_at	2.37e-01	5.74e-02	-2.03	-4.772584	-4.06e-01	NPRL3	NPR3 like, GATOR1 complex subunit
208306_x_at	2.37e-01	5.74e-02	2.03	-4.772675	5.77e-01	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
200880_at	2.37e-01	5.74e-02	2.03	-4.772713	4.08e-01	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
1560987_a_at	2.37e-01	5.74e-02	-2.03	-4.773248	-5.94e-02		
212483_at	2.37e-01	5.74e-02	-2.03	-4.773319	-4.58e-01	NIPBL	NIPBL, cohesin loading factor
224622_at	2.37e-01	5.74e-02	-2.03	-4.773412	-2.59e-01	TBC1D14	TBC1 domain family member 14
218222_x_at	2.37e-01	5.74e-02	-2.03	-4.773432	-4.14e-01	ARNT	aryl hydrocarbon receptor nuclear translocator
224599_at	2.38e-01	5.75e-02	-2.03	-4.774023	-3.27e-01	CGGBP1	CGG triplet repeat binding protein 1
224950_at	2.38e-01	5.75e-02	2.03	-4.774122	7.10e-01	PTGFRN	prostaglandin F2 receptor inhibitor
227054_at	2.38e-01	5.75e-02	-2.03	-4.774364	-4.03e-01	EEF1AKMT1	eukaryotic translation elongation factor 1 alpha lysine methyltransferase 1
214919_s_at	2.38e-01	5.75e-02	-2.03	-4.775103	-6.30e-01	ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3	ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1///eukaryotic translation initiation factor 4E binding protein 3
1569104_a_at	2.38e-01	5.76e-02	-2.03	-4.775126	-2.32e-01		
1560818_at	2.38e-01	5.76e-02	2.03	-4.775166	2.15e-01	LINC00944	long intergenic non-protein coding RNA 944
239117_at	2.38e-01	5.76e-02	-2.03	-4.775603	-1.27e-01		
214416_at	2.38e-01	5.76e-02	-2.03	-4.776145	-3.59e-02		
